schema,mode,step,t_after,t_after_hex,h,h_hex,status_code,endpoint_x_lo,endpoint_x_hi,endpoint_x_lo_hex,endpoint_x_hi_hex,endpoint_y_lo,endpoint_y_hi,endpoint_y_lo_hex,endpoint_y_hi_hex,segment_x_lo,segment_x_hi,segment_x_lo_hex,segment_x_hi_hex,segment_y_lo,segment_y_hi,segment_y_lo_hex,segment_y_hi_hex,prefix_x_lo,prefix_x_hi,prefix_x_lo_hex,prefix_x_hi_hex,prefix_y_lo,prefix_y_hi,prefix_y_lo_hex,prefix_y_hi_hex,tmvpre_term_count,tmv_term_count,tmvpre_component_count,tmv_component_count,tmvpre_remainder_x_lo,tmvpre_remainder_x_hi,tmvpre_remainder_x_lo_hex,tmvpre_remainder_x_hi_hex,tmvpre_remainder_y_lo,tmvpre_remainder_y_hi,tmvpre_remainder_y_lo_hex,tmvpre_remainder_y_hi_hex,domain_time_lo,domain_time_hi,domain_time_lo_hex,domain_time_hi_hex,queue_J_post_return,queue_Phi_L_post_return,queue_scalars,queue_max_size
flowstar_vdp_stock_reach_v1,stepwise,24,0.23999999999999999,0x1.eb851eb851eb8p-3,0.01,0x1.47ae147ae147bp-7,2,1.5847697679928909,1.8604257181898123,0x1.95b378b5380ebp+0,0x1.dc44dc204336ep+0,1.2298727221415819,1.6889950346947942,0x1.3ad8f04fd730ep+0,0x1.b061fa851edadp+0,1.5697283350954025,1.8606553552073579,0x1.91d9b756d6db4p+0,0x1.dc53e8cbbe2c7p+0,1.2298611588174049,1.73492970867379,0x1.3ad82e4fbdcd7p+0,0x1.bc245a779cdc4p+0,1.0993097056396248,1.8606553552073579,0x1.196c5c61e5c78p+0,0x1.dc53e8cbbe2c7p+0,1.2298611588174049,2.4610649331786534,0x1.3ad82e4fbdcd7p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3956703231428327e-07,1.4197229925416655e-07,-0x1.2bb7c995ca5ep-23,0x1.30e218d024dbap-23,-1.3955952507765473e-05,1.4196484305777305e-05,-0x1.d448b81e32556p-17,0x1.dc5adf22af085p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,24,24,3,100
flowstar_vdp_stock_reach_v1,stepwise,25,0.25,0x1p-2,0.01,0x1.47ae147ae147bp-7,2,1.6006902130570166,1.8732379522078271,0x1.99c6d5741b6ecp+0,0x1.df8c85be5bcf1p+0,1.1816964115135093,1.6459424610167446,0x1.2e83a7f14046dp+0,0x1.a55c7c312a28p+0,1.58610797024483,1.8734675612348886,0x1.960b2c0420616p+0,0x1.df9b91f19ee7cp+0,1.1816726363331072,1.6918643656664485,0x1.2e82190fa0f8dp+0,0x1.b11e05e7ce206p+0,1.0993097056396248,1.8734675612348886,0x1.196c5c61e5c78p+0,0x1.df9b91f19ee7cp+0,1.1816726363331072,2.4610649331786534,0x1.2e82190fa0f8dp+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3881954642143784e-07,1.4095197839907672e-07,-0x1.2a1cda4c485a7p-23,0x1.2eb12b6b29671p-23,-1.3881194806401377e-05,1.4094443186478509e-05,-0x1.d1c68e31b220dp-17,0x1.d8ee585753d0dp-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,25,25,3,100
flowstar_vdp_stock_reach_v1,stepwise,26,0.26000000000000001,0x1.0a3d70a3d70a4p-2,0.01,0x1.47ae147ae147bp-7,2,1.6162101842523586,1.8855392129099382,0x1.9dbff35cd375bp+0,0x1.e2b2b2a6c6158p+0,1.1340311161586356,1.6025661299710323,0x1.224fdcfc8c373p+0,0x1.9a41c61de7227p+0,1.6020868139616304,1.8857685302881815,0x1.9a225c87516bp+0,0x1.e2c1b9f569e9ep+0,1.1339748125976954,1.6484297133763821,0x1.224c2c5e9846dp+0,0x1.a5ff7d5cb4ca8p+0,1.0993097056396248,1.8857685302881815,0x1.196c5c61e5c78p+0,0x1.e2c1b9f569e9ep+0,1.1339748125976954,2.4610649331786534,0x1.224c2c5e9846dp+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3759409019323743e-07,1.3950751663620721e-07,-0x1.277b26aa94c7bp-23,0x1.2b97117f81723p-23,-1.375864210800498e-05,1.3949989897581566e-05,-0x1.cda9d5f5d7872p-17,0x1.d41580331241cp-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,26,26,3,100
flowstar_vdp_stock_reach_v1,stepwise,27,0.27000000000000002,0x1.147ae147ae148p-2,0.01,0x1.47ae147ae147bp-7,2,1.6313268174649509,1.8973348531406493,0x1.a19ea2621987ap+0,0x1.e5b7bca7ccd03p+0,1.0869454366691318,1.558920090608942,0x1.16420e5f07c5bp+0,0x1.8f1563163e25bp+0,1.6176614155855751,1.8975635558228574,0x1.9e1f0efbf0ec9p+0,0x1.e5c6b9a657346p+0,1.086857928531165,1.604660742207791,0x1.163c523a708d8p+0,0x1.9acb0be0f521fp+0,1.0993097056396248,1.8975635558228574,0x1.196c5c61e5c78p+0,0x1.e5c6b9a657346p+0,1.086857928531165,2.4610649331786534,0x1.163c523a708d8p+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3591278013008544e-07,1.3765806143139913e-07,-0x1.23ded74f97058p-23,0x1.279e51d15600fp-23,-1.3590506080865115e-05,1.3765039216721951e-05,-0x1.c8058eed31f06p-17,0x1.cde0c959e56a7p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,27,27,3,100
flowstar_vdp_stock_reach_v1,stepwise,28,0.28000000000000003,0x1.1eb851eb851ecp-2,0.01,0x1.47ae147ae147bp-7,2,1.6460377892884184,1.9086308851046394,0x1.a562bb88f9514p+0,0x1.e89c089fa8f32p+0,1.0404901289054131,1.5150709045649735,0x1.0a5d8fa375a6ap+0,0x1.83dbafd23a4a7p+0,1.6328288191274947,1.9088586634184304,0x1.a20111ca1e6f8p+0,0x1.e8aaf61c1184ap+0,1.0403728243099968,1.5606266887585833,0x1.0a55df980effcp+0,0x1.8f853b0d7b9e7p+0,1.0993097056396248,1.9088586634184304,0x1.196c5c61e5c78p+0,0x1.e8aaf61c1184ap+0,1.0403728243099968,2.4610649331786534,0x1.0a55df980effcp+0,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3397989991680728e-07,1.3560439309532014e-07,-0x1.1fb83a9ab9482p-23,0x1.23354db1b609ep-23,-1.3397215122680863e-05,1.3559669218646239e-05,-0x1.c189339d49da6p-17,0x1.c6fcabf30b98bp-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,28,28,3,100
flowstar_vdp_stock_reach_v1,stepwise,29,0.28999999999999998,0x1.28f5c28f5c28fp-2,0.01,0x1.47ae147ae147bp-7,2,1.6603413257699708,1.9194339169020642,0x1.a90c210e611a4p+0,0x1.eb60056bed73cp+0,0.99470869637140646,1.4710867785790349,0x1.fd4a754fec894p-1,0x1.789924a3932fdp+0,1.647586645599783,1.9196604753706146,0x1.a5c83d082d6acp+0,0x1.eb6ede7123fe9p+0,0.99456307431236202,1.5163985988901623,0x1.fd375f0bf62d1p-1,0x1.8432b2d5eef7dp+0,1.0993097056396248,1.9196604753706146,0x1.196c5c61e5c78p+0,0x1.eb6ede7123fe9p+0,0.99456307431236202,2.4610649331786534,0x1.fd375f0bf62d1p-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.3169596573301855e-07,1.332430931105695e-07,-0x1.1ad09f719c821p-23,0x1.1e232a43dc106p-23,-1.3168820789562932e-05,1.332353800529743e-05,-0x1.b9df4f2a191a5p-17,0x1.bf1051eb7d40bp-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,29,29,3,100
flowstar_vdp_stock_reach_v1,stepwise,30,0.29999999999999999,0x1.3333333333333p-2,0.01,0x1.47ae147ae147bp-7,2,1.6742362243184714,1.9297510733943057,0x1.ac9abec539f26p+0,0x1.ee042a95a641ap+0,0.94964529499103856,1.4270294334839733,0x1.e637e87992d54p-1,0x1.6d51cd0b3e3ap+0,1.66193311643214,1.9299761314229806,0x1.a97472df37249p+0,0x1.ee12ea6e85b57p+0,0.94947289206081531,1.4720411698948206,0x1.e6214f97adf26p-1,0x1.78d7b0ab10577p+0,1.0993097056396248,1.9299761314229806,0x1.196c5c61e5c78p+0,0x1.ee12ea6e85b57p+0,0.94947289206081531,2.4610649331786534,0x1.e6214f97adf26p-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.2904633439246885e-07,1.3055526092045994e-07,-0x1.151ff8fbde1bap-23,0x1.185d8383760cap-23,-1.2903858701785532e-05,1.3054755475920834e-05,-0x1.b0fb4d5f20176p-17,0x1.b60b7ee318a3fp-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,30,30,3,100
flowstar_vdp_stock_reach_v1,stepwise,31,0.31,0x1.3d70a3d70a3d7p-2,0.01,0x1.47ae147ae147bp-7,2,1.6877218395619675,1.9395899514198729,0x1.b00e89d9a9e25p+0,0x1.f088f790ffa32p+0,0.90533549700103455,1.3829632283527713,0x1.cf88225f0e00cp-1,0x1.6209e0cd5881fp+0,1.675867040570711,1.9398132438506521,0x1.ad059f53b20cep+0,0x1.f09799caafac6p+0,0.9051378944222328,1.4276218482013645,0x1.cf6e3bedd3dc6p-1,0x1.6d78a01d1476cp+0,1.0993097056396248,1.9398132438506521,0x1.196c5c61e5c78p+0,0x1.f09799caafac6p+0,0.9051378944222328,2.4610649331786534,0x1.cf6e3bedd3dc6p-1,0x1.3b042cfcaad8dp+1,33,8,3,3,-1.2606625749939013e-07,1.2757168399829751e-07,-0x1.0eb9a87262cfp-23,0x1.11f54664245fp-23,-1.2605853953699356e-05,1.2756400327709326e-05,-0x1.a6fb760012277p-17,0x1.ac08a4fa4ebd3p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,31,31,3,100
flowstar_vdp_stock_reach_v1,stepwise,32,0.32000000000000001,0x1.47ae147ae147bp-2,0.01,0x1.47ae147ae147bp-7,2,1.7007457244235706,1.949019893185115,0x1.b364126136085p+0,0x1.f2f2f7bc7bc58p+0,0.86181052185531248,1.3389495645118668,0x1.b93f3a8d6f3ccp-1,0x1.56c5660e9268bp+0,1.6893354565346541,1.9492411707220967,0x1.b07849d9ca213p+0,0x1.f301782844a6p+0,0.86158933294515216,1.3832052076021939,0x1.b9223caf29ecbp-1,0x1.6219bc8a4eedap+0,1.0993097056396248,1.9492411707220967,0x1.196c5c61e5c78p+0,0x1.f301782844a6p+0,0.86158933294515216,2.4610649331786534,0x1.b9223caf29ecbp-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.2300541725601554e-07,1.2453142796197517e-07,-0x1.0826f17a8cc9ap-23,0x1.0b6de0648613ap-23,-1.2299774153882145e-05,1.2452378544234082e-05,-0x1.9cb641670546cp-17,0x1.a1d51e01760c1p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,32,32,3,100
flowstar_vdp_stock_reach_v1,stepwise,33,0.33000000000000002,0x1.51eb851eb851fp-2,0.01,0x1.47ae147ae147bp-7,2,1.7133462736408047,1.9579933653636377,0x1.b69ddc8402becp+0,0x1.f53f0d9e0594ep+0,0.81909787782617305,1.2950500055579341,0x1.a360cc0af90bap-1,0x1.4b8865ac8e527p+0,1.7023762766630148,1.9582123948741239,0x1.b3ceee81c0ff6p+0,0x1.f54d68529b2ffp+0,0.81885473600364211,1.338856044385399,0x1.a340ed8e9ee71p-1,0x1.56bf450cafed3p+0,1.0993097056396248,1.9582123948741239,0x1.196c5c61e5c78p+0,0x1.f54d68529b2ffp+0,0.81885473600364211,2.4610649331786534,0x1.a340ed8e9ee71p-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.1970660560688902e-07,1.2127684991296746e-07,-0x1.011167033d622p-23,0x1.0470a7409d19p-23,-1.1969898869523485e-05,1.2126926205085806e-05,-0x1.91a4a5fb0e5ap-17,0x1.96e980be4bf75p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,33,33,3,100
flowstar_vdp_stock_reach_v1,stepwise,34,0.34000000000000002,0x1.5c28f5c28f5c3p-2,0.01,0x1.47ae147ae147bp-7,2,1.7255335731170307,1.9665189347019183,0x1.b9bc9178b00b4p+0,0x1.f76dc8ef826e8p+0,0.77722108875791407,1.2513217141993869,0x1.8defec2bf4192p-1,0x1.40569eaf42d29p+0,1.7149991369505695,1.9667354993986625,0x1.b70a2ef5def4bp+0,0x1.f77bfa49ccaafp+0,0.7769576361867585,1.2946347904070603,0x1.8dcd642b99646p-1,0x1.4b6d2f850fe85p+0,1.0993097056396248,1.9667354993986625,0x1.196c5c61e5c78p+0,0x1.f77bfa49ccaafp+0,0.7769576361867585,2.4610649331786534,0x1.8dcd642b99646p-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.1619510839734966e-07,1.1782907209217117e-07,-0x1.f30ddf6e16d95p-24,0x1.fa126f52aef44p-24,-1.1618756610348509e-05,1.178215547116766e-05,-0x1.85dc5bfc9bf81p-17,0x1.8b57f1e1b24d3p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,34,34,3,100
flowstar_vdp_stock_reach_v1,stepwise,35,0.35000000000000003,0x1.6666666666667p-2,0.01,0x1.47ae147ae147bp-7,2,1.7373077141256223,1.9746069599272094,0x1.bcc032c742109p+0,0x1.f97fd77b57628p+0,0.73589520948806031,1.2081245663819518,0x1.78c741c4118e3p-1,0x1.3547a6ce1acb4p+0,1.7272037115053489,1.9748208594383054,0x1.ba2a05be71febp+0,0x1.f98ddc1ebf02bp+0,0.73561308643210122,1.2509046047438759,0x1.78a247497892fp-1,0x1.403b48bfca6edp+0,1.0993097056396248,1.9748208594383054,0x1.196c5c61e5c78p+0,0x1.f98ddc1ebf02bp+0,0.73561308643210122,2.4610649331786534,0x1.78a247497892fp-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.1251023000084351e-07,1.1422319346887295e-07,-0x1.e33a4e5e83c23p-24,0x1.ea95bab8b21c9p-24,-1.1250277710400275e-05,1.14215761469926e-05,-0x1.797f26510bf1ep-17,0x1.7f3e978ff28c4p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,35,35,3,100
flowstar_vdp_stock_reach_v1,stepwise,36,0.35999999999999999,0x1.70a3d70a3d70ap-2,0.01,0x1.47ae147ae147bp-7,2,1.7486707847423795,1.9822665210661545,0x1.bfa8e377f06ddp+0,0x1.fb75d197ef50fp+0,0.69513247313055726,1.165515009329313,0x1.63e8674cf778ap-1,0x1.2a5f311011086p+0,1.7389917040169958,1.9824775713997866,0x1.bd2e8f70c4afep+0,0x1.fb83a66e3730dp+0,0.69483330808138466,1.2077252107046348,0x1.63c130fcc317ap-1,0x1.352d7aba87f73p+0,1.0993097056396248,1.9824775713997866,0x1.196c5c61e5c78p+0,0x1.fb83a66e3730dp+0,0.69483330808138466,2.4610649331786534,0x1.63c130fcc317ap-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.0868247921948565e-07,1.1048575900131336e-07,-0x1.d2c9a64ea21bcp-24,0x1.da88607116c77p-24,-1.0867512529180163e-05,1.1047842216897458e-05,-0x1.6ca738c81b84fp-17,0x1.72b43df5688ecp-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,36,36,3,100
flowstar_vdp_stock_reach_v1,stepwise,37,0.37,0x1.7ae147ae147aep-2,0.01,0x1.47ae147ae147bp-7,2,1.7596270680978625,1.9895051589960604,0x1.c276eb66a2fdcp+0,0x1.fd5035c91c821p+0,0.65528691209974188,1.1232015065627763,0x1.4f81c421ee311p-1,0x1.1f8a2249814b3p+0,1.7503670458426284,1.9897131924079074,0x1.c0180e01e3e59p+0,0x1.fd5dd801cfcccp+0,0.6549723127209649,1.1648083213793365,0x1.4f5887edd8143p-1,0x1.2a30e0ce6ed31p+0,1.0993097056396248,1.9897131924079074,0x1.196c5c61e5c78p+0,0x1.fd5dd801cfcccp+0,0.6549723127209649,2.4610649331786534,0x1.4f5887edd8143p-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.0474518308820336e-07,1.0664641865705669e-07,-0x1.c1e08bf865effp-24,0x1.ca0afa3530688p-24,-1.0473793864503509e-05,1.0663918779468497e-05,-0x1.5f7134482aab2p-17,0x1.65d25d6430c1p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,37,37,3,100
flowstar_vdp_stock_reach_v1,stepwise,38,0.38,0x1.851eb851eb852p-2,0.01,0x1.47ae147ae147bp-7,2,1.7701795769523028,1.9963322794896685,0x1.c52a7d1f0ea85p+0,0x1.ff0fa1dc5b754p+0,0.61636874508060813,1.0812302481256428,0x1.3b94af24cba8ep-1,0x1.14cb816b25462p+0,1.7613324302288393,1.9965371442611703,0x1.c2e6aea13791bp+0,0x1.ff1d0eebd9d89p+0,0.61604028999778659,1.1222033320350402,0x1.3b69a2051e218p-1,0x1.1f48b7b28d7f8p+0,1.0993097056396248,1.9965371442611703,0x1.196c5c61e5c78p+0,0x1.ff1d0eebd9d89p+0,0.61604028999778659,2.4610649331786534,0x1.3b69a2051e218p-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-1.0072601052404939e-07,1.0272948481513312e-07,-0x1.b09d6b7766eap-24,0x1.b938435888cadp-24,-1.0071888748938725e-05,1.0272237219206102e-05,-0x1.51f4dd961466bp-17,0x1.58add88815b1bp-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,38,38,3,100
flowstar_vdp_stock_reach_v1,stepwise,39,0.39000000000000001,0x1.8f5c28f5c28f6p-2,0.01,0x1.47ae147ae147bp-7,2,1.7803317510244312,2.0027573956200979,0x1.c7c3d256ae2b3p+0,0x1.005a5ab601569p+1,0.57838495030495873,1.0396447027235205,0x1.2822127c1de46p-1,0x1.0a2627bda83bdp+0,1.7718910091178417,2.0029589557560645,0x1.c59aa6303cd14p+0,0x1.0060f58519ef1p+1,0.57804418175632077,1.0799568561233117,0x1.27f5683092ad3p-1,0x1.14780d7223fe7p+0,1.0993097056396248,2.0029589557560645,0x1.196c5c61e5c78p+0,0x1.0060f58519ef1p+1,0.57804418175632077,2.4610649331786534,0x1.27f5683092ad3p-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-9.6651996146300096e-08,9.8758978398007525e-08,-0x1.9f1dfe5d43f5bp-24,0x1.a82aa525010e1p-24,-9.6645005263892302e-06,9.8751995143903107e-06,-0x1.44496d692bcacp-17,0x1.4b5b5162a6f5dp-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,39,39,3,100
flowstar_vdp_stock_reach_v1,stepwise,40,0.40000000000000002,0x1.999999999999ap-2,0.01,0x1.47ae147ae147bp-7,2,1.7900874342287532,2.0087900916431636,0x1.ca432b8afe384p+0,0x1.012008a2117p+1,0.54133947273269112,0.99848556109010689,0x1.152a7286d7721p-1,0x1.ff397fdcd2084p-1,1.7820463697093485,2.008988226497332,0x1.c83430dddb6ffp+0,0x1.012686b56d735p+1,0.54098789008291992,1.0381126542348138,0x1.14fc5d5ee059ap-1,0x1.09c1c03b80958p+0,1.0993097056396248,2.008988226497332,0x1.196c5c61e5c78p+0,0x1.012686b56d735p+1,0.54098789008291992,2.4610649331786534,0x1.14fc5d5ee059ap-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-9.2550057826671678e-08,9.4759160662141715e-08,-0x1.8d7fdd5f0fa1dp-24,0x1.96fccc8a5e0ddp-24,-9.2543208658422898e-06,9.4752316750177269e-06,-0x1.368602cc5f2ddp-17,0x1.3def9ece1b7c9p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,40,40,3,100
flowstar_vdp_stock_reach_v1,stepwise,41,0.41000000000000003,0x1.a3d70a3d70a3ep-2,0.01,0x1.47ae147ae147bp-7,2,1.7994508243917899,2.0144400160072888,0x1.cca8cf2985e1dp+0,0x1.01d92ba240a49p+1,0.50523239483060089,0.95779173927973504,0x1.02add2095ab8bp-1,0x1.ea63adc92bbc4p-1,1.7918024833659125,2.0146346198444416,0x1.cab3914af2bbdp+0,0x1.01df8c16cf85cp+1,0.50487144893846092,0.99671262470312538,0x1.027e82b3bfe8ep-1,0x1.fe511dfd38721p-1,1.0993097056396248,2.0146346198444416,0x1.196c5c61e5c78p+0,0x1.01df8c16cf85cp+1,0.50487144893846092,2.4610649331786534,0x1.027e82b3bfe8ep-1,0x1.3b042cfcaad8dp+1,33,9,3,3,-8.8447301306722877e-08,9.0754839374006716e-08,-0x1.7be0d6134f64bp-24,0x1.85ca004c96ebbp-24,-8.8440602247298073e-06,9.0748143620646906e-06,-0x1.28c1e61b9121ep-17,0x1.30800fd26e6e5p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,41,41,3,100
flowstar_vdp_stock_reach_v1,stepwise,42,0.41999999999999998,0x1.ae147ae147ae1p-2,0.01,0x1.47ae147ae147bp-7,2,1.8084264416325422,2.0197168575340663,0x1.cef50908088e5p+0,0x1.028614fd24f45p+1,0.47006071546563422,0.91759978820271948,0x1.e15798a03caecp-2,0x1.d5cfa3b24b5ebp-1,1.8011636730640754,2.0199078390372129,0x1.cd190ffe8dae4p+0,0x1.028c570ecca78p+1,0.46969180388607873,0.95579620215209071,0x1.e0f6e3638f501p-2,0x1.e95e1eabc4ba6p-1,1.0993097056396248,2.0199078390372129,0x1.196c5c61e5c78p+0,0x1.028c570ecca78p+1,0.46969180388607873,2.4610649331786534,0x1.e0f6e3638f501p-2,0x1.3b042cfcaad8dp+1,33,9,3,3,-8.4364937187815525e-08,8.6765364492750889e-08,-0x1.6a583abaea36fp-24,0x1.74a786f32be6dp-24,-8.4358394559943865e-06,8.6758823640143151e-06,-0x1.1b0f4f24d25b5p-17,0x1.231d4314b5ec9p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,42,42,3,100
flowstar_vdp_stock_reach_v1,stepwise,43,0.42999999999999999,0x1.b851eb851eb85p-2,0.01,0x1.47ae147ae147bp-7,2,1.8170191440346863,2.0246302762922301,0x1.d1282aa7d5bb7p+0,0x1.032715bb95524p+1,0.43582267714020623,0.87793977590824035,0x1.be484cc4b07d3p-2,0x1.c1815282c455p-1,1.8101346280356239,2.0248175580231487,0x1.cf64fba4c5273p+0,0x1.032d38c409ba9p+1,0.43544714013289265,0.91539623044986285,0x1.bde5dae807aeep-2,0x1.d4aed09153e2ep-1,1.0993097056396248,2.0248175580231487,0x1.196c5c61e5c78p+0,0x1.032d38c409ba9p+1,0.43544714013289265,2.4610649331786534,0x1.bde5dae807aeep-2,0x1.3b042cfcaad8dp+1,33,9,3,3,-8.0322860086841728e-08,8.2808976342281914e-08,-0x1.58fbeb2c1a596p-24,0x1.63a96eaff7f18p-24,-8.0316480068228885e-06,8.280259697495964e-06,-0x1.0d7f54bf565a8p-17,0x1.15d6e3a3058f7p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,43,43,3,100
flowstar_vdp_stock_reach_v1,stepwise,44,0.44,0x1.c28f5c28f5c29p-2,0.01,0x1.47ae147ae147bp-7,2,1.8252340694693299,2.0291899104733675,0x1.d3428a3bea6f8p+0,0x1.03bc7eb76d9aap+1,0.40251268334490531,0.83884059164299918,0x1.9c2c48ecc42b8p-2,0x1.ad7c839753f43p-1,1.8187203444740658,2.0293734282945071,0x1.d197a8101601fp+0,0x1.03c2822cf2ba4p+1,0.40213180065373749,0.87554425903939836,0x1.9bc87051f523bp-2,0x1.c047564d8cae7p-1,1.0993097056396248,2.0293734282945071,0x1.196c5c61e5c78p+0,0x1.03c2822cf2ba4p+1,0.40213180065373749,2.4610649331786534,0x1.9bc87051f523bp-2,0x1.3b042cfcaad8dp+1,33,9,3,3,-7.6343766516150535e-08,7.8907072529996512e-08,-0x1.47e4dbe6f2773p-24,0x1.52e73e67167bap-24,-7.6337554261641748e-06,7.8900860187934242e-06,-0x1.002575b596bc4p-17,0x1.08bf52a4c5186p-17,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,44,44,3,100
flowstar_vdp_stock_reach_v1,stepwise,45,0.45000000000000001,0x1.ccccccccccccdp-2,0.01,0x1.47ae147ae147bp-7,2,1.8330766104545926,2.0334053524960267,0x1.d544823cf70abp+0,0x1.0446a0683dab3p+1,0.37012228753832033,0.80032918808912623,0x1.7b015641fdbdcp-2,0x1.99c4bf51c10a1p-1,1.8269260992082228,2.0335850549614123,0x1.d3b16dc84ee42p+0,0x1.044c83dc58c8dp+1,0.36973727590070327,0.83626977897620303,0x1.7a9c68906c2f6p-2,0x1.ac2b8d6eac006p-1,1.0993097056396248,2.0335850549614123,0x1.196c5c61e5c78p+0,0x1.044c83dc58c8dp+1,0.36973727590070327,2.4610649331786534,0x1.7a9c68906c2f6p-2,0x1.3b042cfcaad8dp+1,33,9,3,3,-7.2438576143009061e-08,7.5069607307065921e-08,-0x1.371f0e886602bp-24,0x1.426be7f7eb525p-24,-7.2432535764802642e-06,7.5063566458720856e-06,-0x1.e616261eff235p-18,0x1.f7be39a8509cdp-18,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,45,45,3,100
flowstar_vdp_stock_reach_v1,stepwise,46,0.46000000000000002,0x1.d70a3d70a3d71p-2,0.01,0x1.47ae147ae147bp-7,2,1.840552393552823,2.0372861229307451,0x1.d72e7110e247p+0,0x1.04c5caab4a851p+1,0.33864172113227442,0.76242929320372044,0x1.5ac4e5354c0dap-2,0x1.865d21dfa50e4p-1,1.8347574278586036,2.0374619706531005,0x1.d5b2a9acbeeb9p+0,0x1.04cb8dc9663e6p+1,0.33825373247214341,0.79759893001161108,0x1.5a5f2fbadf042p-2,0x1.985ee30f72eccp-1,1.0993097056396248,2.0374619706531005,0x1.196c5c61e5c78p+0,0x1.04cb8dc9663e6p+1,0.33825373247214341,2.4610649331786534,0x1.5a5f2fbadf042p-2,0x1.3b042cfcaad8dp+1,33,9,3,3,-6.8621190165720597e-08,7.1309799401947898e-08,-0x1.26b9cbe75c671p-24,0x1.3245f4203b4cap-24,-6.8615324800902051e-06,7.1303933506553809e-06,-0x1.cc783afc21966p-18,0x1.de83399941109p-18,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,46,46,3,100
flowstar_vdp_stock_reach_v1,stepwise,47,0.47000000000000003,0x1.e147ae147ae15p-2,0.01,0x1.47ae147ae147bp-7,2,1.8476672543742618,2.0408416512459655,0x1.d900b89f6d751p+0,0x1.053a4c9a35417p+1,0.30805960223064299,0.72516194689518731,0x1.3b73f9f33290cp-2,0x1.73486d3c6fe1ap-1,1.8422200985593342,2.0410136162468144,0x1.d79bbc8358a3p+0,0x1.053fef263c41fp+1,0.30766972248593732,0.75955503386382528,0x1.3b0dc5902f9cdp-2,0x1.84e465bbea238p-1,1.0993097056396248,2.0410136162468144,0x1.196c5c61e5c78p+0,0x1.053fef263c41fp+1,0.30766972248593732,2.4610649331786534,0x1.3b0dc5902f9cdp-2,0x1.3b042cfcaad8dp+1,33,9,3,3,-6.4903664266722266e-08,6.7639278792981701e-08,-0x1.16c255634e318p-24,0x1.22822c6c486c6p-24,-6.4897976135854766e-06,6.7633590355597601e-06,-0x1.b385dfc090392p-18,0x1.c5e19f9c1477dp-18,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,47,47,3,100
