branch_name,feature,status,evidence
origin/codex/three-way-comparison-correctness-repair,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/three-way-comparison-correctness-repair,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/three-way-comparison-correctness-repair,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/three-way-comparison-correctness-repair,one-step propagation,present,README.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_symbolic_remainder_semantics_map.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py
origin/codex/three-way-comparison-correctness-repair,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/three-way-comparison-correctness-repair,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/three-way-comparison-correctness-repair,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/three-way-comparison-correctness-repair,raw remainder compatibility,present,docs/flowstar_raw_remainder_compat_plan.md;experiments/first_order_three_way/results/20260723T173852Z/environment.json;experiments/first_order_three_way/results/20260723T173852Z/environment.txt;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_compat_attempt_sequence.py;experiments/flowstar_raw_remainder_compat_experiment.py
origin/codex/three-way-comparison-correctness-repair,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_raw_remainder_compat_plan.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md
origin/codex/three-way-comparison-correctness-repair,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
origin/codex/three-way-comparison-correctness-repair,step-trace probe,present,.gitignore;docs/flowstar_adaptive_step_policy_audit.md;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py
origin/codex/three-way-comparison-correctness-repair,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/first_order_followup/FLOWSTAR_EXTRACTION_AUDIT.md;experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/flowstar_summary.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv
origin/codex/three-way-comparison-correctness-repair,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/three-way-comparison-correctness-repair,matched-basis study,present,experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/environment.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv;experiments/first_order_followup/results/20260724T043709Z/torch_summary.json;experiments/first_order_followup/run_torch_followup.py;experiments/three_way_comparison_repair/results/20260728T140456Z/repository_state.txt
origin/codex/three-way-comparison-correctness-repair,common-contract study,present,experiments/three_way_common_contract/README.md;experiments/three_way_common_contract/benchmark_spec.yaml;experiments/three_way_common_contract/common.py;experiments/three_way_common_contract/generate_report.py;experiments/three_way_common_contract/launch_background.sh;experiments/three_way_common_contract/results/20260724T132534Z/benchmark_spec.yaml;experiments/three_way_common_contract/results/20260724T132534Z/logs/report.log;experiments/three_way_common_contract/results/20260724T132534Z/three_way_common_contract_report.md
origin/codex/three-way-comparison-correctness-repair,three-tool deep study,absent,
origin/codex/three-way-comparison-correctness-repair,runtime/Pareto,absent,
origin/codex/three-way-comparison-correctness-repair,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/first_order_followup/results/20260724T043709Z/VALIDATION.md;experiments/first_order_followup/run_all.sh;experiments/first_order_followup/run_smoke.sh;experiments/first_order_followup/tests/test_diffreach_parity.py
origin/codex/three-way-comparison-correctness-repair,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/three-way-comparison-correctness-repair,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_local_plot_width_patch_inventory.md
origin/codex/torch-flowstar-diffreach-deep-study,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/torch-flowstar-diffreach-deep-study,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/torch-flowstar-diffreach-deep-study,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/torch-flowstar-diffreach-deep-study,one-step propagation,present,README.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_symbolic_remainder_semantics_map.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py
origin/codex/torch-flowstar-diffreach-deep-study,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/torch-flowstar-diffreach-deep-study,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/torch-flowstar-diffreach-deep-study,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/torch-flowstar-diffreach-deep-study,raw remainder compatibility,present,docs/flowstar_raw_remainder_compat_plan.md;experiments/first_order_three_way/results/20260723T173852Z/environment.json;experiments/first_order_three_way/results/20260723T173852Z/environment.txt;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_compat_attempt_sequence.py;experiments/flowstar_raw_remainder_compat_experiment.py
origin/codex/torch-flowstar-diffreach-deep-study,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_raw_remainder_compat_plan.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md
origin/codex/torch-flowstar-diffreach-deep-study,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
origin/codex/torch-flowstar-diffreach-deep-study,step-trace probe,present,.gitignore;docs/flowstar_adaptive_step_policy_audit.md;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py
origin/codex/torch-flowstar-diffreach-deep-study,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/first_order_followup/FLOWSTAR_EXTRACTION_AUDIT.md;experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/flowstar_summary.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv
origin/codex/torch-flowstar-diffreach-deep-study,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/torch-flowstar-diffreach-deep-study,matched-basis study,present,README.md;experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/environment.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv;experiments/first_order_followup/results/20260724T043709Z/torch_summary.json;experiments/first_order_followup/run_torch_followup.py
origin/codex/torch-flowstar-diffreach-deep-study,common-contract study,present,experiments/three_tool_deep_study/ARTIFACT_INDEX.md;experiments/three_tool_deep_study/FINAL_DELIVERY_TEST_RECORD.md;experiments/three_tool_deep_study/RECOVERY.md;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/frozen_input_manifest_final.json;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/frozen_input_manifest_initial.json;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/repository_audit.json;experiments/three_tool_deep_study/benchmark_spec.yaml;experiments/three_tool_deep_study/generate_final_delivery.py
origin/codex/torch-flowstar-diffreach-deep-study,three-tool deep study,present,.gitignore;README.md;experiments/first_order_three_way/HISTORICAL_RESULTS_NOTICE.md;experiments/first_order_three_way/README.md;experiments/first_order_three_way/generate_report.py;experiments/three_tool_deep_study/ARTIFACT_INDEX.md;experiments/three_tool_deep_study/FINAL_DELIVERY_TEST_RECORD.md;experiments/three_tool_deep_study/FINAL_REPORT.md
origin/codex/torch-flowstar-diffreach-deep-study,runtime/Pareto,present,experiments/three_tool_deep_study/FINAL_CONCLUSIONS.md;experiments/three_tool_deep_study/RECOVERY_CONTINUATION.md;experiments/three_tool_deep_study/RESULTS_MANIFEST.csv;experiments/three_tool_deep_study/STATUS.md;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/CURATION.json;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/SHA256SUMS.csv;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/artifact_quality_audit.json;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/final_acceptance.json
origin/codex/torch-flowstar-diffreach-deep-study,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/first_order_followup/results/20260724T043709Z/VALIDATION.md;experiments/first_order_followup/run_all.sh;experiments/first_order_followup/run_smoke.sh;experiments/first_order_followup/tests/test_diffreach_parity.py
origin/codex/torch-flowstar-diffreach-deep-study,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/torch-flowstar-diffreach-deep-study,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_local_plot_width_patch_inventory.md
origin/main,interval core,present,src/torch_tm_flowpipe/interval.py
origin/main,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/main,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/main,one-step propagation,present,README.md;docs/flowstar_source_rescue_notes.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py;experiments/flowstar_benchmark_failure_diagnostics.py;experiments/flowstar_benchmark_parity.py;experiments/flowstar_benchmark_stage2_diagnostics.py
origin/main,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/main,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/main,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/main,raw remainder compatibility,absent,
origin/main,symbolic remainder queue,present,docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py;experiments/flowstar_benchmark_symbolic_remainder_diagnostics.py;experiments/flowstar_style_failure_localization.py;experiments/flowstar_style_rescue_vanderpol.py;outputs/flowstar_benchmark_diagnostics_stage3/README.md;outputs/flowstar_benchmark_diagnostics_stage3/symbolic_remainder_breakdown.csv
origin/main,normalized insertion,absent,
origin/main,step-trace probe,absent,
origin/main,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/trajectory_visual_audit.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_provenance_manifest.json;outputs/flowstar_provenance_manifest.md;outputs/order_and_vdp_flowstar_report.md;outputs/trajectory_audit/crosscheck_summary.csv
origin/main,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py;experiments/trajectory_visual_audit.py
origin/main,matched-basis study,absent,
origin/main,common-contract study,absent,
origin/main,three-tool deep study,absent,
origin/main,runtime/Pareto,absent,
origin/main,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/order_and_vdp_flowstar_report.md;pyproject.toml
origin/main,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/main,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_source_rescue_notes.md
origin/master,interval core,present,src/torch_tm_flowpipe/interval.py
origin/master,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/master,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/master,one-step propagation,present,README.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py;src/torch_tm_flowpipe/__init__.py;src/torch_tm_flowpipe/flowpipe.py;src/torch_tm_flowpipe/picard.py;tests/test_cuda.py
origin/master,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_comparison.md;docs/technical_validation.md;experiments/harmonic_oscillator.py;experiments/scalar_quadratic_grid.py
origin/master,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_comparison.md;docs/technical_validation.md;experiments/harmonic_oscillator.py
origin/master,Flowstar compatibility,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml;comparisons/flowstar/configs/scalar_quadratic.yaml
origin/master,raw remainder compatibility,absent,
origin/master,symbolic remainder queue,absent,
origin/master,normalized insertion,absent,
origin/master,step-trace probe,absent,
origin/master,order-2 diagnostics,absent,
origin/master,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;tests/test_flowstar_comparison.py
origin/master,matched-basis study,absent,
origin/master,common-contract study,absent,
origin/master,three-tool deep study,absent,
origin/master,runtime/Pareto,absent,
origin/master,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;pyproject.toml;scripts/check_all.sh;tests/test_cuda.py;tests/test_flowpipe.py;tests/test_flowstar_comparison.py
origin/master,docs,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md
origin/master,artifacts,present,comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_comparison.md
