path,purpose,source_or_generated,active_or_legacy,entrypoint_or_library,imports_or_callers,tests,artifact_inputs,artifact_outputs,replacement,classification,recommended_action,size_bytes,sha256
audits/repository_consolidation/20260730T083258Z/00_start_state/git_graph.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,7380,9c221d42764493bc69ab60a95cc3f12972e8861d902a39bf9005ebea6153b96a
audits/repository_consolidation/20260730T083258Z/00_start_state/git_ls_remote.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1032,f3506f7a37f8ee4fbb4c64601ed5255bbca87f37cefe10cb245185cce4e9532d
audits/repository_consolidation/20260730T083258Z/00_start_state/git_refs.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,2502,2e56453eaeb8c7f74755962a2a2868b035d6a909fc90fe40201dc32836c83700
audits/repository_consolidation/20260730T083258Z/01_02_inventory/BRANCH_AUDIT.md,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,4658,ea6a1fb5fcdc51ca763827bd98a81d32d91e166ef6f464b15ab6ba54fe1dc8f5
audits/repository_consolidation/20260730T083258Z/01_02_inventory/CANONICAL_BASE_DECISION.md,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,2945,0463018b0b8091ed844235336ae5ea31a84b5829d321678ca290a503e8ae78d6
audits/repository_consolidation/20260730T083258Z/01_02_inventory/REPOSITORY_MAP.md,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,4029,d16d7a73f8ba66bf7040c1345ac29206972e2748377d6e6ecdcce4f05f66bcb8
audits/repository_consolidation/20260730T083258Z/01_02_inventory/artifact_inventory.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,227223,a9a3866794bf69213449c35ff0aaaa58b32358a33fddd8debdb07b42322142d6
audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_diff_evidence.txt,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,843664,998533c2d4505aee2cc1293fa8b68ce4402da0d870000d9064b87142490a768f
audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_feature_matrix.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,37571,c44a7c059f7e211044c67ba1b032ea7be2aa8fa3ae89943b1f93d302f1a7282e
audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_inventory.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,8129,00f3f5cf451b6cf6c19c4ce2ef4b32e90ccff930abf422d18eb7197ded102218
audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_inventory_before.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,8129,00f3f5cf451b6cf6c19c4ce2ef4b32e90ccff930abf422d18eb7197ded102218
audits/repository_consolidation/20260730T083258Z/01_02_inventory/branch_pairwise_relationships.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,9921,56e957a651b17e36ad00bf8daf87662f655d926ea5ff799babdafc3cd4f43b27
audits/repository_consolidation/20260730T083258Z/01_02_inventory/commit_patch_ids.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,47431,26eb9656e87a399ce86336e014b5a78941fc7226e1da183d3ec71749332cdc47
audits/repository_consolidation/20260730T083258Z/01_02_inventory/duplicate_files.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,28353,84a1d05d55c03f743175c4441129b2c1d8024df25d63181b4b22bf924697a22e
audits/repository_consolidation/20260730T083258Z/01_02_inventory/duplicate_symbols.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,61304,5f523aef097befb9f01eac1c979d848c007cb038f3f6e8bc95d5915c9358deb7
audits/repository_consolidation/20260730T083258Z/01_02_inventory/entrypoint_inventory.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,10123,030d22dcafb6b3618fc6e0d57a0de32a8338d544e7187b949b1e53b72733770d
audits/repository_consolidation/20260730T083258Z/01_02_inventory/inventory_summary.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,387,db24e022cde7f40ecab92be239ed8264446e8d9085df4bbde05ddf62c93de2c8
audits/repository_consolidation/20260730T083258Z/01_02_inventory/patch_equivalence.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,31,a2a2909e192ea09608544f5037fb2d24036a7eba6c7571d5e689234879a38a20
audits/repository_consolidation/20260730T083258Z/01_02_inventory/repository_map_inventory.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1830,ea30f342141c0e8cac8f71ba50f272c15214c361195d036c09bd23769c64c1bf
audits/repository_consolidation/20260730T083258Z/01_02_inventory/schema_field_inventory.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,679646,9554413c6a9f56f45f0fa67d19aaa01ee99e72f6b0cb28ce0210b4e6e0cb446b
audits/repository_consolidation/20260730T083258Z/01_02_inventory/technical_debt.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,311190,67da0932abdcbb6b660557f738ea9740596383c3f8f95671444bee5ca954589f
audits/repository_consolidation/20260730T083258Z/03_selected_base/pytest_root.log,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,826,2c145656f8c7d87ffba5a06977189daf53fd4557ae8827cff40a3f8bea265a5a
audits/repository_consolidation/20260730T083258Z/04_design/TARGET_ARCHITECTURE.md,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,3438,57bfc3d5f206a87bdec326327fef366afd6dd2ede8bcd47b5bdabdd5dd8404a4
audits/repository_consolidation/20260730T083258Z/05_core_audit/CORE_MATH_AUDIT.md,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,2255,97854093c269bd6eacd180faa353c5ccef83ad5db5dfeef9f97bccbbba7bd99d
audits/repository_consolidation/20260730T083258Z/05_protocol_repair/regression_tests_after.log,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,239,941beec6a0dc13dc39f4e391d31c3ee6f1d459cd3e82874e6dc3eedbe0889f88
audits/repository_consolidation/20260730T083258Z/05_protocol_repair/regression_tests_before.log,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1269,1575377d3da573119e5300d5c8375380554373dbb19c52605109ef2da5c16323
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v4/COMPLETE_TEST.log,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,238,b69dcfce8cc761914b7a9e4fe1b06c286f90393d9a24dfad1ef2c55d3dfe271f
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v4/CONFIG_MANIFEST.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,7700,c4e8c8f88ab7d5b348d8ff2cf3b1ea61725e23414f1d9b352755ca4981caf8b4
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v4/ELIGIBILITY.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,9195,78104178c4f7c5300c93a9de2207fd7c00c9cd37b8855f9f715ba67a885c229a
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v4/ENVIRONMENT.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,8702,c5ff339f17c9745c33239bcad14935c7801a6a0e312bdb49988ae41ffb228bdb
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v4/EXPLORATORY.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v4/FAILURES.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v4/FIGURE_MANIFEST.csv,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,342,c0fe3ae46b6b3a615bedf1e11c6750c107f5c34f99367809a293af1c85c502f0
audits/repository_consolidation/20260730T083258Z/06_smoke/canonical-smoke-20260730-v4/INDEPENDENT_AUDIT.json,versioned repository path; see architecture/history registry,generated,legacy,library_or_evidence,not_applicable,self_or_not_applicable,explicit paths only,none_known,docs/history or current registries,historical_provenance,retain,2962,786923a2ced82f80b2ad08c4476e086425358b956f7eba5cebd0d22d39298d50
