step,time,flowstar_status,torch_status,flowstar_center_x,flowstar_center_y,flowstar_scale_x,flowstar_scale_y,flowstar_polynomial_range_x_lo,flowstar_polynomial_range_x_hi,flowstar_polynomial_range_y_lo,flowstar_polynomial_range_y_hi,flowstar_picard_remainder_x_lo,flowstar_picard_remainder_x_hi,flowstar_picard_remainder_y_lo,flowstar_picard_remainder_y_hi,flowstar_symbolic_propagated_width_x,flowstar_symbolic_propagated_width_y,flowstar_queue_size,torch_prestate_center,torch_prestate_scale,torch_new_center,torch_new_scale,torch_polynomial_range_width_x,torch_polynomial_range_width_y,torch_ordinary_remainder,torch_parameterization_remainder_width_x,torch_parameterization_remainder_width_y,torch_pre_renormalization_range_width_x,torch_pre_renormalization_range_width_y,torch_validator_margin_x,torch_validator_margin_y,flowstar_endpoint_x_lo,flowstar_endpoint_x_hi,flowstar_endpoint_x_width,flowstar_endpoint_y_lo,flowstar_endpoint_y_hi,flowstar_endpoint_y_width,flowstar_segment_tube_x_lo,flowstar_segment_tube_x_hi,flowstar_segment_tube_x_width,flowstar_segment_tube_y_lo,flowstar_segment_tube_y_hi,flowstar_segment_tube_y_width,torch_endpoint_x_lo,torch_endpoint_x_hi,torch_endpoint_x_width,torch_endpoint_y_lo,torch_endpoint_y_hi,torch_endpoint_y_width,torch_segment_tube_x_lo,torch_segment_tube_x_hi,torch_segment_tube_x_width,torch_segment_tube_y_lo,torch_segment_tube_y_hi,torch_segment_tube_y_width
22,0.22,accepted,accepted,1.6769136169592869,1.595786434343244,0.13870852256417596,0.21680446505869597,1.5357372314189648,1.8338176254354202,1.3188427864863184,1.8266766512297328,-1.3954029205623062e-07,1.426611168484642e-07,-1.3953302696302158e-05,1.4265389737953929e-05,4.4056133772900925e-05,0.00040144191637028775,22,"[1.6769136169592869, 1.5957864343432442]","[0.1388786575409537, 0.2170542069353525]","[1.6926427750459752, 1.550020245030517]","[0.13741336857223344, 0.22122945364931812]",0.27436484365786334,0.44020653385787845,"[[-1.0000030000000013e-06, -2.488063982289563e-05], [1.0000030000000013e-06, 2.6175192044886523e-05]]",0.00014081565611800024,0.0009832502515070764,0.2745056593139814,0.4411897841093856,9.8999997e-05,7.382480795511349e-05,1.551742499404354,1.833249639300438,0.281507139896084,1.327585938322468,1.7737860987429184,0.4462001604204504,1.5357846045774493,1.8334783760406546,0.2976937714632053,1.327573744933443,1.8195644814446705,0.4919907365112275,1.5516495563705024,1.8336344548023376,0.28198489843183516,1.3269629211659102,1.7727909178946326,0.4458279967287224,1.5355635056217145,1.8339913474644371,0.29842784184272264,1.318549191583971,1.826970836789299,0.5084216452053278
23,0.23,accepted,accepted,1.6926427750459752,1.5500202450305167,0.13723532048541426,0.22095801922716027,1.5528976396369583,1.8476573192818777,1.2688506065100122,1.7850368036737014,-1.3981247685028019e-07,1.4254670157193503e-07,-1.3980508085497535e-05,1.4253935457566919e-05,4.8567759919649957e-05,0.00042212250351663912,23,"[1.6926427750459752, 1.550020245030517]","[0.13741336857223344, 0.22122945364931812]","[1.7079136434907476, 1.5041403989178044]","[0.13588652739064996, 0.22496899280055752]",0.27131474641762393,0.44710266195761705,"[[-1.0000030000000013e-06, -2.49724121426114e-05], [1.0000030000000013e-06, 2.606820428122657e-05]]",0.00015254486148022216,0.001031020518327525,0.27146729127910424,0.44813368247594465,9.8999997e-05,7.393179571877343e-05,1.5684524826681576,1.8470976403048185,0.27864515763666087,1.2785222454468368,1.7316339964365577,0.4531117509897209,1.5529522504659432,1.8473270040622607,0.2943747535963175,1.2785103446830266,1.7775257433130804,0.49901539863005384,1.5683437077134434,1.8474821158603136,0.2791384081468702,1.2773342828365717,1.7306736687247524,0.4533393858881807,1.5527157784869812,1.8478391766420035,0.2951233981550223,1.2685341428276298,1.7853536548464068,0.5168195120187771
24,0.24,accepted,accepted,1.7079136434907476,1.5041403989178042,0.13570029997215483,0.22467591350734403,1.5696663717007024,1.8609713262556959,1.2192683491979834,1.7428299216672785,-1.3956703231428327e-07,1.4197229925416655e-07,-1.3955952507765473e-05,1.4196484305777305e-05,5.3281701340011315e-05,0.00044224893111466704,24,"[1.7079136434907476, 1.5041403989178044]","[0.13588652739064996, 0.22496899280055752]","[1.7227254393706901, 1.4582172882629854]","[0.1343020914161902, 0.22827339080653905]",0.26815442134569606,0.4531154796730807,"[[-1.0000030000000013e-06, -2.4996597963969538e-05], [1.0000030000000013e-06, 2.590909612881914e-05]]",0.0001647436693053812,0.001078154609769816,0.2683191650150015,0.4541936342828506,9.8999997e-05,7.409090387118087e-05,1.5847697679928909,1.8604257181898123,0.27565595019692135,1.2298727221415819,1.6889950346947942,0.45912231255321223,1.5697283350954025,1.8606553552073579,0.29092702011195537,1.2298611588174049,1.73492970867379,0.5050685498563852,1.5846446437328277,1.8608048462997742,0.2761602025669465,1.2281007850070864,1.688074576368573,0.45997379136148653,1.5694761094085128,1.8611615847441465,0.2916854753356337,1.2189291233288115,1.7431693487016668,0.5242402253728553
25,0.25,accepted,accepted,1.7227254393706901,1.4582172882629851,0.13410744489008922,0.22795886872813628,1.5860385994508202,1.8737636017878774,1.1701506015506928,1.7001400103217499,-1.3881954642143784e-07,1.4095197839907672e-07,-1.3881194806401377e-05,1.4094443186478509e-05,5.8190214157774322e-05,0.00046171003460639479,25,"[1.7227254393706901, 1.4582172882629854]","[0.1343020914161902, 0.22827339080653905]","[1.7370780731558155, 1.4123191587936836]","[0.13266407299176014, 0.23114524126776917]",0.26489201549136027,0.4582544382752702,"[[-1.0000030000000013e-06, -2.49550035159445e-05], [1.0000030000000013e-06, 2.5700123772050187e-05]]",0.00017740558328346049,0.0011244999149568706,0.2650694210746438,0.45937893819022707,9.8999997e-05,7.429987622794982e-05,1.6006902130570166,1.8732379522078271,0.27254773915081043,1.1816964115135093,1.6459424610167446,0.4642460495032352,1.58610797024483,1.8734675612348886,0.2873595909900586,1.1816726363331072,1.6918643656664485,0.5101917293333413,1.6005483128512994,1.8736065183632964,0.273058205511997,1.1793280744508372,1.645064440218768,0.46573636576793076,1.5858396982595044,1.873962499169966,0.2881228009104615,1.1697888814269912,1.7005017627119157,0.5307128812849244
26,0.26,accepted,accepted,1.7370780731558155,1.4123191587936834,0.13246079338224548,0.23080964034967433,1.6020101280075325,1.886038832198746,1.1215522805395848,1.6570462254018861,-1.3759409019323743e-07,1.3950751663620721e-07,-1.375864210800498e-05,1.3949989897581566e-05,6.328452019913988e-05,0.00048040117576229354,26,"[1.7370780731558155, 1.4123191587936836]","[0.13266407299176014, 0.23114524126776917]","[1.7509721260683004, 1.366511878949274]","[0.1309765184250213, 0.2335890856392848]",0.26153570462658965,0.4625327598061499,"[[-1.0000030000000013e-06, -2.4849792755912943e-05], [1.0000030000000013e-06, 2.544364506684182e-05]]",0.000190522706526835,0.0011699096537779493,0.2617262273331165,0.46370266945992783,9.8999997e-05,7.455635493315818e-05,1.6162101842523586,1.8855392129099382,0.26932902865757957,1.1340311161586356,1.6025661299710323,0.4685350138123967,1.6020868139616304,1.8857685302881815,0.28368171632655104,1.1339748125976954,1.6484297133763821,0.5144549007786867,1.6160512592257887,1.8858917500871641,0.2698404908613754,1.1310774695987271,1.6017136375922838,0.4706361679935567,1.6018023776229466,1.8862465787775213,0.2844442011545747,1.1211685027807234,1.657429884254697,0.5362613814739736
27,0.27,accepted,accepted,1.7509721260683004,1.3665118789492738,0.13076441777718217,0.23323292217851802,1.6175774762769337,1.8978023067347549,1.0735531111713292,1.6135979601827142,-1.3591278013008544e-07,1.3765806143139913e-07,-1.3590506080865115e-05,1.3765039216721951e-05,6.8554895144646322e-05,0.0004982254159320807,27,"[1.7509721260683004, 1.366511878949274]","[0.1309765184250213, 0.2335890856392848]","[1.7644088252654682, 1.3208587354883914]","[0.12924348874203717, 0.2356113044391474]",0.2580936562197981,0.46596718435863343,"[[-1.0000030000000013e-06, -2.4683888783301443e-05], [1.0000030000000013e-06, 2.514253765673306e-05]]",0.000204085643008519,0.0012142445105786778,0.2582977418628067,0.4671814288692122,9.8999997e-05,7.485746234326695e-05,1.6313268174649509,1.8973348531406493,0.2660080356756984,1.0869454366691318,1.558920090608942,0.4719746539398102,1.6176614155855751,1.8975635558228574,0.2799021402372823,1.086857928531165,1.604660742207791,0.517802813676626,1.6311506196755126,1.8976658587402193,0.26651523906470675,1.083405849552748,1.558091826022679,0.47468597646993094,1.6173606939926752,1.898019085225889,0.2806583912332137,1.0731478706623567,1.614002948373953,0.5408550777115964
28,0.28,accepted,accepted,1.7644088252654682,1.3208587354883912,0.12902240503138779,0.23523525239114262,1.632737702913273,1.9090600400624913,1.0262065850769053,1.5698655048786996,-1.3397989991680728e-07,1.3560439309532014e-07,-1.3397215122680863e-05,1.3559669218646239e-05,7.3990780544313606e-05,0.00051509528028283809,28,"[1.7644088252654682, 1.3208587354883914]","[0.12924348874203717, 0.2356113044391474]","[1.7773900171126014, 1.2754202558901981]","[0.12746904121115454, 0.23721999612183636]",0.2545739940408355,0.4685776972029703,"[[-1.0000030000000013e-06, -2.4460720807952415e-05], [1.0000030000000013e-06, 2.4799972717882937e-05]]",0.00021808362374017585,0.0012573737517094362,0.25479207766457573,0.46983507095467975,9.8999997e-05,7.520002728211706e-05,1.6460377892884184,1.9086308851046394,0.26259309581622103,1.0404901289054131,1.5150709045649735,0.47458077565956036,1.6328288191274947,1.9088586634184304,0.2760298442909357,1.0403728243099968,1.5606266887585833,0.5202538644485866,1.6458441172805138,1.908934813771439,0.2630906964909252,1.0363655978942412,1.5142676442916794,0.47790204639743816,1.6325117335740043,1.9092860056308154,0.27677427205681115,1.0257806399081177,1.570291081875996,0.5445104419678783
29,0.29,accepted,accepted,1.7773900171126014,1.2754202558901979,0.12723883804370598,0.23682491527297542,1.647488471231277,1.9198186522606009,0.97956145673810779,1.5259182220547334,-1.3169596573301855e-07,1.332430931105695e-07,-1.3168820789562932e-05,1.332353800529743e-05,7.9580869164435486e-05,0.00053093216882035604,29,"[1.7773900171126014, 1.2754202558901981]","[0.12746904121115454, 0.23721999612183636]","[1.7899181388142391, 1.2302540576381154]","[0.12565721164526286, 0.23842484709758338]",0.25098476462130004,0.4703872402516184,"[[-1.0000030000000013e-06, -2.418390386341278e-05], [1.0000030000000013e-06, 2.4419116749425406e-05]]",0.00023250460883513486,0.0012991784724043635,0.2512172692301352,0.4716864187240228,9.8999997e-05,7.55808832505746e-05,1.6603413257699708,1.9194339169020642,0.2590925911320934,0.99470869637140646,1.4710867785790349,0.47637808220762845,1.647586645599783,1.9196604753706146,0.2720738297708316,0.99456307431236202,1.5163985988901623,0.5218355245778002,1.6601300526905256,1.9197051887638044,0.25957513607327876,0.9900045838711548,1.4703084297865956,0.48030384591544084,1.6472531872180056,1.9200539325346866,0.27280074531668097,0.9791157568895626,1.5263634550202712,0.5472476981307085
30,0.3,accepted,accepted,1.7899181388142391,1.2302540576381151,0.12541777750821495,0.23801165116001552,1.6618280420739373,1.930085317840823,0.93366192112576141,1.4818240941279976,-1.2904633439246885e-07,1.3055526092045994e-07,-1.2903858701785532e-05,1.3054755475920834e-05,8.5313953199744492e-05,0.00054570531975242273,30,"[1.7899181388142391, 1.2302540576381154]","[0.12565721164526286, 0.23842484709758338]","[1.801996188671896, 1.185414724157491]","[0.12381367129674394, 0.23923700272669374]",0.24733725311412838,0.47142141230074086,"[[-1.0000030000000013e-06, -2.3857807142711587e-05], [1.0000030000000013e-06, 2.4003725927750054e-05]]",0.0002473354077885269,0.0013395722643162716,0.24758458852191695,0.47276098456505716,9.8999997e-05,7.599627407224994e-05,1.6742362243184714,1.9297510733943057,0.2555148490758343,0.94964529499103856,1.4270294334839733,0.4773841384929347,1.66193311643214,1.9299761314229806,0.2680430149908406,0.94947289206081531,1.4720411698948206,0.5225682778340053,1.674007293369326,1.9299841127051984,0.25597681933587246,0.9443661762947011,1.4262799564106252,0.4819137801159241,1.6615833412177,1.9303300149991676,0.26874667378146766,0.9331974721482851,1.4822879940376663,0.5490905218893812
31,0.31,accepted,accepted,1.801996188671896,1.1854147241574908,0.12356324478363007,0.23880668940973263,1.6757552610167321,1.9398677179493187,0.88854748619355894,1.4376496287305858,-1.2606625749939013e-07,1.2757168399829751e-07,-1.2605853953699356e-05,1.2756400327709326e-05,9.1178169586163499e-05,0.00055936923567775161,31,"[1.801996188671896, 1.185414724157491]","[0.12381367129674394, 0.23923700272669374]","[1.8136276952323735, 1.1409537068876996]","[0.12199366255787268, 0.2396688997894927]",0.2437076694778287,0.4717081623523869,"[[-1.0000030000000013e-06, -2.3487612085467452e-05], [1.0000030000000013e-06, 2.3558255024384247e-05]]",0.00026256200040003047,0.0013784559835169693,0.24397023147822874,0.47308661833590393,9.8999997e-05,7.644174497561576e-05,1.6877218395619675,1.9395899514198729,0.25186811185790536,0.90533549700103455,1.3829632283527713,0.47762773135173675,1.675867040570711,1.9398132438506521,0.2639462032799411,0.9051378944222328,1.4276218482013645,0.5224839537791317,1.6874735874644742,1.9397808943902475,0.2523073069257733,0.899489175646347,1.382246302160712,0.4827571265143651,1.6754993915819156,1.9401235837123285,0.2646241921304129,0.8880652680299911,1.4381312270468605,0.5500659590168694
32,0.32,accepted,accepted,1.8136276952323735,1.1409537068876994,0.12179713448511777,0.23922215854315387,1.6891515834997446,1.9492919510406552,0.84424586512698552,1.39346650508097,-1.2300541725601554e-07,1.2453142796197517e-07,-1.2299774153882145e-05,1.2452378544234082e-05,9.7161130269993089e-05,0.00057187505205184787,32,"[1.8136276952323735, 1.1409537068876996]","[0.12199366255787268, 0.2396688997894927]","[1.8248166855843082, 1.0969192527075329]","[0.12022804670034007, 0.23973413979628416]",0.24009566496355517,0.4712774801168896,"[[-1.0000030000000013e-06, -2.3086366054430727e-05], [1.0000030000000013e-06, 2.3095475440477547e-05]]",0.0002781694435900949,0.0014157606576637345,0.2403738344071453,0.4726932407745534,9.8999997e-05,7.690452455952245e-05,1.7007457244235706,1.949019893185115,0.2482741687615444,0.86181052185531248,1.3389495645118668,0.47713904265655427,1.6893354565346541,1.9492411707220967,0.25990571418744257,0.86158933294515216,1.3832052076021939,0.5216158746570417,1.700477607378022,1.9491549147810585,0.24867730740303662,0.8554049584519829,1.3382724427433008,0.48286748429131787,1.688949464112851,1.949494067694295,0.2605446035814438,0.8437508572806398,1.3939609980948116,0.5502101408141717
33,0.33,accepted,accepted,1.8248166855843082,1.0969192527075327,0.12002106856297827,0.23927213172967476,1.7021192880669962,1.9582642605097118,0.80079414342399358,1.3493311539017081,-1.1970660560688902e-07,1.2127684991296746e-07,-1.1969898869523485e-05,1.2126926205085806e-05,0.00010325126868719916,0.00058325962779821579,33,"[1.8248166855843082, 1.0969192527075329]","[0.12022804670034007, 0.23973413979628416]","[1.835567653051612, 1.0533563557025987]","[0.11845113346659936, 0.239447332886188]",0.2364555387614928,0.4701610875306965,"[[-1.0000030000000013e-06, -2.266293641247643e-05], [1.0000030000000013e-06, 2.2623164951897803e-05]]",0.0002941421124364747,0.0014514358685229604,0.2367496808739293,0.4716125233992195,9.8999997e-05,7.733706358752357e-05,1.7133462736408047,1.9579933653636377,0.24464709172283294,0.81909787782617305,1.2950500055579341,0.4759521277317611,1.7023762766630148,1.9582123948741239,0.2558361182111091,0.81885473600364211,1.338856044385399,0.5200013083817568,1.7129928554339198,1.9581416578828044,0.2451488024488846,0.8121423874597485,1.2944194498951012,0.4822770624353526,1.7019065611969406,1.9584769846524797,0.25657042345553904,0.8002833288263081,1.3498414055334764,0.5495580767071683
34,0.34,accepted,accepted,1.8355676530516121,1.0533563557025984,0.11823365901734376,0.23897127938757975,1.7146640907963768,1.9667883505227051,0.7582189087971043,1.3053037062291311,-1.1619510839734966e-07,1.1782907209217117e-07,-1.1618756610348509e-05,1.178215547116766e-05,0.00010943503115791651,0.00059338659856607333,34,"[1.835567653051612, 1.0533563557025987]","[0.11845113346659936, 0.239447332886188]","[1.8458855245213293, 1.0103067320660808]","[0.11666623467687545, 0.2388255359448146]",0.2327941097224262,0.46839534607006966,"[[-1.0000030000000013e-06, -2.220963150924767e-05], [1.0000030000000013e-06, 2.2131627683228407e-05]]",0.00031046390001405544,0.0014854147050681942,0.23310457362244028,0.4698807607751379,9.8999997e-05,7.779036849075234e-05,1.7255335731170307,1.9665189347019183,0.2409853615848876,0.77722108875791407,1.2513217141993869,0.4741006254414728,1.7149991369505695,1.9667354993986625,0.25173636244809305,0.7769576361867585,1.2946347904070603,0.5176771542203018,1.725089790743901,1.966680519333933,0.24159072859003206,0.76973203126739,1.2507403616747497,0.4810083304073597,1.714440722728213,1.9670117158799036,0.2525709931516906,0.7576936037318726,1.3058284128467859,0.5481348091149133
35,0.35000000000000003,accepted,accepted,1.8458855245213293,1.0103067320660806,0.11643825212391649,0.23833509007907955,1.7267873971185648,1.9748730701530786,0.71654229659065705,1.2614421766063828,-1.1251023000084351e-07,1.1422319346887295e-07,-1.1250277710400275e-05,1.14215761469926e-05,0.00011570031086768391,0.00060232016263977366,35,"[1.8458855245213293, 1.0103067320660808]","[0.11666623467687545, 0.2388255359448146]","[1.8557756276305069, 0.9678088167601158]","[0.11487651499287667, 0.23788339460829167]",0.2291179234657125,0.46601151176434213,"[[-1.0000030000000013e-06, -2.1730981943201687e-05], [1.0000030000000013e-06, 2.1624355876878437e-05]]",0.0003271180609591559,0.0015176404786805067,0.2294450415266717,0.4675291522430227,9.8999997e-05,7.826901805679832e-05,1.7373077141256223,1.9746069599272094,0.237299245801587,0.73589520948806031,1.2081245663819518,0.47222935689389145,1.7272037115053489,1.9748208594383054,0.24761714793295653,0.73561308643210122,1.2509046047438759,0.5152915183117747,1.7367702608053568,1.9747803068908893,0.23801004608553256,0.728194520562387,1.2072914148182414,0.47909689425585444,1.7265533727064835,1.975107091880585,0.24855371917410163,0.7160022033429648,1.26198164734363,0.5459794440006652
36,0.36,accepted,accepted,1.8557756276305069,0.96780881676011554,0.11463804533452496,0.23737974677655485,1.7384911550603148,1.9825274946510145,0.6757822942135282,1.2178021846554936,-1.0868247921948565e-07,1.1048575900131336e-07,-1.0867512529180163e-05,1.1047842216897458e-05,0.00012203464283741569,0.00061005332141276093,36,"[1.8557756276305069, 0.9678088167601158]","[0.11487651499287667, 0.23788339460829167]","[1.8652436580222582, 0.9258977804339668]","[0.1130849878770376, 0.23663748367224344]",0.22543324147251223,0.46304440644300626,"[[-1.0000030000000013e-06, -2.1236887155000698e-05], [1.0000030000000013e-06, 2.1110215386424756e-05]]",0.000344087312065105,0.0015480782816393575,0.22577732878457737,0.4645924847246457,9.8999997e-05,7.87631128449993e-05,1.7486707847423795,1.9822665210661545,0.23359573632377506,0.69513247313055726,1.165515009329313,0.4703825361987557,1.7389917040169958,1.9824775713997866,0.24348586738279088,0.69483330808138466,1.2077252107046348,0.5128919026232501,1.7480366521584485,1.9824500252961135,0.23441337313766497,0.6875497015060463,1.1641231049066354,0.47657340340058907,1.7382465075532534,1.9827721395095572,0.24452563195630383,0.6752286890326583,1.2183551537061732,0.5431264646735149
37,0.37,accepted,accepted,1.8652436580222582,0.92589778043396653,0.11283608217683214,0.23612198296421014,1.7497778291665955,1.9897608862956404,0.63595334406608806,1.1744364043580806,-1.0474518308820336e-07,1.0664641865705669e-07,-1.0473793864503509e-05,1.0663918779468497e-05,0.00012842555278043304,0.00061658893135140935,37,"[1.8652436580222582, 0.9258977804339668]","[0.1130849878770376, 0.23663748367224344]","[1.8742956468656458, 0.8846055649961833]","[0.11129451277405158, 0.23510493295807983]",0.22174603253949823,0.45952969078445144,"[[-1.0000030000000013e-06, -2.07263809513402e-05], [1.0000030000000013e-06, 2.058721805472584e-05]]",0.0003613540523542265,0.0015766986164129028,0.2221073865918525,0.4611063894008644,9.8999997e-05,7.927361904865981e-05,1.7596270680978625,1.9895051589960604,0.22987809089819788,0.65528691209974188,1.1232015065627763,0.4679145944630344,1.7503670458426284,1.9897131924079074,0.23934614656527908,0.6549723127209649,1.1648083213793365,0.5098360086583716,1.758891818962128,1.9896988827401931,0.23080706377806504,0.6478124287747459,1.1212844638008745,0.47347203502612867,1.749522623503154,1.9900160893557797,0.24049346585262565,0.6353876705651046,1.1750014374483002,0.5396137668831956
