step,t_start,t_end,h,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
73,1.44,1.46,0.02,51881467707308115/36028797018963968,420816349181499155/288230376151711744,True,73,0,1.3078964095374623,1.3365548262764084,1.7323996490339382,1.7507767902421632,1.3078964095374643,1.3365548262764062,1.7323996490339406,1.750776790242161,1.3076812147954189,1.3618232599050493,1.713360022561466,1.751457588418234,1.3076812147954278,1.36182325990504,1.7133600225614753,1.7514575884182249
74,1.46,1.48,0.02,420816349181499155/288230376151711744,213290478352266695/144115188075855872,True,74,0,1.2833190206925444,1.3117123264562631,1.7508289669463795,1.7693738173520788,1.2833190206925462,1.3117123264562613,1.7508289669463815,1.769373817352077,1.2831032489204184,1.3366380254623678,1.7316536944652312,1.7700359345972758,1.2831032489204273,1.3366380254623589,1.7316536944652405,1.7700359345972665
75,1.48,1.5,0.02,213290478352266695/144115188075855872,432345564227567625/288230376151711744,True,75,0,1.259095623196208,1.2872104260644712,1.769407916293896,1.788108086167994,1.2590956231962098,1.2872104260644694,1.769407916293898,1.788108086167992,1.2588793996429037,1.3117892776238431,1.7501079528462309,1.7887514616861722,1.2588793996429128,1.3117892776238342,1.7501079528462395,1.7887514616861633
76,1.5,1.52,0.02,432345564227567625/288230376151711744,109527542937650465/72057594037927936,True,76,0,1.235229010724322,1.2630536670541375,1.7881128325364584,1.806981959264088,1.235229010724324,1.2630536670541352,1.7881128325364604,1.806981959264086,1.2350124187206537,1.2872819202798602,1.768697968195761,1.807607453704064,1.235012418720663,1.2872819202798509,1.76869796819577,1.807607453704055
77,1.52,1.54,0.02,109527542937650465/72057594037927936,443874779273636095/288230376151711744,True,77,0,1.211722548139223,1.2392454412799392,1.8069440552775293,1.8259742331622966,1.211722548139225,1.239245441279937,1.8069440552775313,1.8259742331622946,1.211505682364301,1.2631196231977562,1.7874246085928587,1.8265819598480568,1.2115056823643102,1.2631196231977466,1.787424608592867,1.8265819598480486
78,1.54,1.56,0.02,443874779273636095/288230376151711744,224819693398335165/144115188075855872,True,78,0,1.1885790532115743,1.2157891605260696,1.8258937354703806,1.845072290414535,1.1885790532115763,1.2157891605260676,1.8258937354703826,1.8450722904145327,1.1883620029800366,1.2393060671774327,1.8062799440621253,1.845662244838223,1.188362002980046,1.2393060671774236,1.8062799440621344,1.8456622448382136
79,1.56,1.58,0.02,224819693398335165/144115188075855872,455403994319704565/288230376151711744,True,79,0,1.1658010411907376,1.1926880537654625,1.8449516835848856,1.864266219719038,1.1658010411907396,1.1926880537654603,1.8449516835848876,1.8642662197190363,1.1655838875475304,1.2158447321452304,1.8252535495956843,1.8648384500015476,1.1655838875475393,1.2158447321452213,1.825253549595693,1.864838450001539
80,1.58,1.6,0.02,455403994319704565/288230376151711744,28823037615171175/18014398509481984,True,80,0,1.1433907939070407,1.1699451316289646,1.8641078843120804,1.883546277002675,1.1433907939070427,1.1699451316289624,1.8641078843120826,1.883546277002673,1.1431736117214337,1.192738860801213,1.8443351916099524,1.8841008788015114,1.1431736117214433,1.192738860801203,1.844335191609962,1.8841008788015021
81,1.6,1.62,0.02,28823037615171175/18014398509481984,466933209365773035/288230376151711744,True,81,0,1.1213504652980562,1.1475631068751708,1.8833524986325165,1.902902866120456,1.1213504652980584,1.1475631068751686,1.8833524986325187,1.9029028661204537,1.1211333252585558,1.1699913829361386,1.863514826719194,1.9034399773820014,1.121133325258564,1.1699913829361304,1.8635148267192034,1.9034399773819919
82,1.62,1.6400000000000001,0.02,466933209365773035/288230376151711744,236348908444403635/144115188075855872,True,82,0,1.0996819911292703,1.1255445041479721,1.902675842679333,1.9223265488229782,1.0996819911292726,1.1255445041479701,1.902675842679335,1.9223265488229762,1.0994649613284717,1.1476050289482094,1.8827825764347252,1.922846345576198,1.09946496132848,1.1476050289482012,1.8827825764347335,1.9228463455761897
83,1.6400000000000001,1.6600000000000001,0.02,236348908444403635/144115188075855872,478462424411841505/288230376151711744,True,83,0,1.078385648141716,1.1038931156140093,1.922068357733179,1.9418080679459893,1.078385648141718,1.1038931156140073,1.9220683577331812,1.941808067945987,1.0781687934355109,1.1255837906825386,1.9021286926594214,1.9423107617836668,1.0781687934355202,1.1255837906825297,1.90212869265943,1.942310761783658
84,1.6600000000000001,1.68,0.02,478462424411841505/288230376151711744,121056757983718935/72057594037927936,True,84,0,1.0574643116588835,1.082609747552832,1.9415207090456839,1.9613382521961418,1.0574643116588855,1.0826097475528298,1.9415207090456859,1.9613382521961398,1.0572476988740593,1.1039286647990496,1.9215436584740517,1.9618240832746368,1.0572476988740678,1.1039286647990412,1.9215436584740608,1.9618240832746277
85,1.68,1.7,0.02,121056757983718935/72057594037927936,489991639457909975/288230376151711744,True,85,0,1.0369196399987564,1.0616960431133458,1.96102369328368,1.9809081091542273,1.0369196399987584,1.0616960431133438,1.961023693283682,1.9809081091542253,1.0367033373989312,1.0826414835660605,1.9410180886039134,1.981377343933657,1.0367033373989403,1.0826414835660516,1.941018088603922,1.9813773439336482
86,1.7,1.72,0.02,489991639457909975/288230376151711744,247878123490472105/144115188075855872,True,86,0,1.016752844652805,1.0411537110360682,1.9805682568765164,2.0005088156548942,1.0167528446528071,1.041153711036066,1.9805682568765186,2.00050881565489,1.0165369223453806,1.0617241446236159,1.9605427462022604,2.000961744236689,1.0165369223453897,1.061724144623607,1.960542746202269,2.000961744236672
87,1.72,1.74,0.02,247878123490472105/144115188075855872,501520854503978445/288230376151711744,True,87,0,0.9969649518097952,1.0209842601381558,2.000145509276515,2.0201317161802987,0.9969649518097966,1.020984260138154,2.00014550927652,2.0201317161802943,0.9967494825664306,1.0411783467392197,1.9801085546040014,2.020568649446201,0.9967494825664371,1.0411783467392113,1.9801085546040103,2.020568649446184
88,1.74,1.76,0.02,501520854503978445/288230376151711744,63410682753376585/36028797018963968,True,88,0,0.977555787481379,1.001190008470587,2.019737322846582,2.03977773644756,0.9775557874813802,1.001190008470585,2.019737322846586,2.0397777364475562,0.977340834721765,1.021006613202272,1.9996968045711252,2.0401993943883756,0.9773408347217698,1.0210066132022628,1.999696804571136,2.040199394388357
89,1.76,1.78,0.02,63410682753376585/36028797018963968,513050069550046915/288230376151711744,True,89,0,0.9585251555558394,0.9817728956502201,2.039342709707264,2.0594310241046268,0.9585251555558405,0.981772895650219,2.039342709707268,2.0594310241046223,0.9583107952930265,1.0012110713248925,2.0193066587420345,2.0598377953392015,0.958310795293031,1.0012110713248852,2.0193066587420523,2.0598377953391838
90,1.78,1.8,0.02,513050069550046915/288230376151711744,259407338536540575/144115188075855872,True,90,0,0.9398755122453805,0.9627317951657458,2.058955700636602,2.0790810912192224,0.9398755122453814,0.9627317951657449,2.058955700636607,2.0790810912192175,0.9396512169852024,0.9818014036667856,2.038932043308033,2.0794732787665975,0.9396512169852067,0.981801403666781,2.0389320433080527,2.079473278766577
91,1.8,1.82,0.02,259407338536540575/144115188075855872,524579284596115385/288230376151711744,True,91,0,0.9216070815960359,0.9440673915817567,2.0785681268692526,2.0987200480577823,0.921607081596037,0.9440673915817556,2.078568126869256,2.098720048057779,0.9213660655830954,0.9627747645212749,2.0585616449613613,2.099100899219689,0.9213660655830994,0.9627747645212709,2.058561644961379,2.099100899219672
92,1.82,1.84,0.02,524579284596115385/288230376151711744,132585973029787405/72057594037927936,True,92,0,0.9037198656463463,0.9257801559399838,2.0981717245690583,2.118340521656003,0.9037198656463473,0.9257801559399828,2.0981717245690628,2.1183405216559987,0.9034628543967645,0.944124331426807,2.0781889116982337,2.1187113610494683,0.9034628543967689,0.9441243314268026,2.078188911698253,2.1187113610494483
93,1.84,1.86,0.02,132585973029787405/72057594037927936,536108499642183855/288230376151711744,True,93,0,0.8862136459185134,0.9078703313041487,2.1177584737444315,2.1379353387078863,0.8862136459185144,0.9078703313041478,2.1177584737444355,2.1379353387078828,0.8859413738344549,0.9258505628089431,2.0978066735738614,2.138296419151111,0.8859413738344596,0.9258505628089383,2.0978066735738805,2.1382964191510916
94,1.86,1.8800000000000001,0.02,536108499642183855/288230376151711744,270936553582609045/144115188075855872,True,94,0,0.8690879353745747,0.8903379679377238,2.1373214603512367,2.157496685427617,0.8690879353745758,0.8903379679377227,2.137321460351241,2.1574966854276125,0.8688011557136888,0.9079537207778766,2.1174078006429045,2.1578482428839574,0.8688011557136934,0.9079537207778718,2.1174078006429227,2.1578482428839396
95,1.8800000000000001,1.9000000000000001,0.02,270936553582609045/144115188075855872,547637714688252325/288230376151711744,True,95,0,0.8523420900261177,0.8731827990957342,2.1568534036521423,2.1770176021438274,0.8523420900261187,0.8731827990957332,2.1568534036521467,2.177017602143823,0.8520415984464162,0.8904337331297746,2.1369847678497242,2.177359873222652,0.852041598446421,0.8904337331297698,2.1369847678497407,2.1773598732226342
96,1.9000000000000001,1.92,0.02,547637714688252325/288230376151711744,17293822569102705/9007199254740992,True,96,0,0.8359752112475052,0.8564043270992601,2.1763472708302323,2.19649138989359,0.8359752112475063,0.856404327099259,2.176347270830237,2.196491389893585,0.8356618222646545,0.8732903261193851,2.1565302871910133,2.1968246120704293,0.8356618222646592,0.8732903261193803,2.156530287191031,2.196824612070411
97,1.92,1.94,0.02,17293822569102705/9007199254740992,559166929734320795/288230376151711744,True,97,0,0.8199861298819001,0.8400018286332573,2.1957962902331007,2.2159116175941627,0.8199861298819012,0.8400018286332562,2.1957962902331047,2.2159116175941587,0.8196606739123636,0.8565230086240095,2.1760373230325567,2.216236027794432,0.8196606739123681,0.8565230086240052,2.176037323032574,2.2162360277944146
98,1.94,1.96,0.02,559166929734320795/288230376151711744,282465768628677515/144115188075855872,True,98,0,0.8043734258336046,0.8239743259076048,2.2151939580283715,2.2352721346528037,0.8043734258336057,0.8239743259076037,2.2151939580283755,2.2352721346527997,0.8040367462753955,0.8401310425770325,2.19549909910315,2.2355879680876587,0.8040367462753999,0.8401310425770282,2.1954990991031678,2.2355879680876414
99,1.96,1.98,0.02,282465768628677515/144115188075855872,570696144780389265/288230376151711744,True,99,0,0.7891354224741358,0.8083205846567862,2.234534049549221,2.2545670774025326,0.7891354224741368,0.8083205846567852,2.2345340495492256,2.2545670774025277,0.7887883726581637,0.8241134402823944,2.2149091104567225,2.254874566518471,0.7887883726581681,0.8241134402823899,2.2149091104567398,2.254874566518453
100,1.98,2.0,0.02,570696144780389265/288230376151711744,144115188075855875/72057594037927936,True,100,0,0.7742701876857123,0.7930391073406445,2.253810626085196,2.273790878387953,0.7742701876857134,0.7930391073406434,2.2538106260852,2.2737908783879486,0.7739136278034658,0.8084689567173449,2.234261130905939,2.274090252028396,0.7739136278034704,0.8084689567173402,2.2342611309059577,2.274090252028378
101,2.0,2.02,0.02,144115188075855875/72057594037927936,582225359826457735/288230376151711744,True,101,0,0.759775528941482,0.7781281343358742,2.2730180454904825,2.292938269901172,0.7597755289414833,0.7781281343358731,2.273018045490486,2.292938269901168,0.7594103228773406,0.7931960898085763,2.253549224522203,2.2932297525395025,0.7594103228773451,0.7931960898085719,2.253549224522221,2.2932297525394842
102,2.02,2.04,0.02,582225359826457735/288230376151711744,293994983674745985/144115188075855872,True,102,0,0.7456488813126577,0.7635857544511354,2.292150964835437,2.312004293276204,0.7456488813126587,0.7635857544511344,2.2921509648354417,2.3120042932761993,0.7452758911487729,0.7782931921931162,2.272767749015225,2.312288104575838,0.7452758911487771,0.778293192193112,2.272767749015243,2.31228810457582
103,2.04,2.06,0.02,293994983674745985/144115188075855872,593754574872526205/288230376151711744,True,103,0,0.731887294108618,0.7494099189931067,2.3112043462689624,2.330984302798279,0.7318872941086191,0.7494099189931055,2.311204346268967,2.3309843027982744,0.7315073735241534,0.7637584852555409,2.29191136259963,2.3312606572985892,0.731507373524158,0.7637584852555361,2.2919113625996483,2.331260657298572
104,2.06,2.08,0.02,593754574872526205/288230376151711744,74939897799445055/36028797018963968,True,104,0,0.7184881752380277,0.735597699854542,2.3301734700010526,2.3498739607186034,0.7184881752380288,0.7355976998545408,2.3301734700010575,2.3498739607185986,0.7181021794422467,0.7495892995127301,2.310975038777784,2.350143066908697,0.7181021794422511,0.7495892995127259,2.310975038777803,2.3501430669086782
105,2.08,2.1,0.02,74939897799445055/36028797018963968,605283789918594675/288230376151711744,True,105,0,0.7054482998361125,0.7221462871064634,2.349053920065945,2.368669255619627,0.7054482998361135,0.7221462871064624,2.349053920065949,2.3686692556196225,0.7050570752515903,0.7357830912689353,2.329954052130174,2.368931316214159,0.7050570752515947,0.7357830912689309,2.3299540521301925,2.368931316214141
106,2.1,2.12,0.02,605283789918594675/288230376151711744,305524198720814455/144115188075855872,True,106,0,0.6927641981864266,0.7090526085523945,2.3678415996277304,2.3873664898604985,0.6927641981864278,0.7090526085523935,2.367841599627735,2.3873664898604945,0.6923685795753832,0.722337053539101,2.348843995365162,2.3876217015851786,0.692368579575388,0.7223370535390964,2.34884399536518,2.38762170158516
107,2.12,2.14,0.02,305524198720814455/144115188075855872,616813004964663145/288230376151711744,True,107,0,0.6804321560828298,0.6963133395058434,2.386532740663418,2.405962269799061,0.6804321560828308,0.6963133395058424,2.386532740663422,2.4059622697990566,0.680032963676588,0.7092481246505937,2.367640790290129,2.4062108231503774,0.6800329636765925,0.7092481246505891,2.3676407902901464,2.4062108231503605
108,2.14,2.16,0.02,616813004964663145/288230376151711744,155644403121924345/72057594037927936,True,108,0,0.6684482214361688,0.6839249086038282,2.405123882571102,2.4244535245821837,0.6684482214361698,0.683924908603827,2.405123882571106,2.424453524582179,0.668046258184141,0.6965129927946364,2.3863406672954253,2.42469560396677,0.6680462581841458,0.6965129927946316,2.3863406672954444,2.4246956039667515
109,2.16,2.18,0.02,155644403121924345/72057594037927936,628342220010731615/288230376151711744,True,109,0,0.6568082126368332,0.6718835040625802,2.423611878705059,2.442837494541171,0.6568082126368341,0.6718835040625794,2.423611878705063,2.442837494541167,0.6564042616261709,0.6841281010125975,2.404940173136625,2.4430732784020415,0.6564042616261752,0.6841281010125932,2.404940173136644,2.4430732784020237
110,2.18,2.2,0.02,628342220010731615/288230376151711744,317053413766882925/144115188075855872,True,110,0,0.6454523160660941,0.660240532367461,2.4419935981173775,2.461111982085045,0.6454523160660951,0.6602405323674599,2.4419935981173815,2.4611119820850407,0.6450453846735531,0.672146858111182,2.423435830275433,2.4613416866277777,0.6450453846735577,0.6721468581111777,2.423435830275452,2.4613416866277587
111,2.2,2.22,0.02,317053413766882925/144115188075855872,639871435056800085/288230376151711744,True,111,0,0.6344129556095093,0.648954660767424,2.460266793926724,2.4792745812801145,0.6344129556095104,0.6489546607674229,2.460266793926728,2.479274581280111,0.6340030331357025,0.6605271666992336,2.44182512614121,2.4794983844584646,0.6340030331357067,0.6605271666992292,2.4418251261412274,2.4794983844584473
